id,name,current_price,total_volume,market_cap,last_updated
empty-set-share,Empty Set Share,0.0037211,0.0,2732985.0,2021-10-12T16:22:34.033Z
quai-dao,Quai Dao,0.053794,74579.0,2722683.0,2021-10-12T19:58:07.269Z
piedao-defi-large-cap,PieDAO DEFI Large Cap,3.66,16275.56,2704271.0,2021-10-12T18:54:33.464Z
safeswap,Safeswap,0.056442,6934.06,2694800.0,2021-10-12T19:37:54.669Z
honest-mining,Honest,0.02159041,128334.0,2691604.0,2021-10-12T19:53:10.256Z
afreum,Afreum,0.00087089,239955.0,2682092.0,2021-10-12T19:59:32.794Z
amoveo,Amoveo,33.14,245.24,2677003.0,2021-10-12T12:50:57.370Z
mochimo,Mochimo,0.244607,51.61,2671492.0,2021-10-12T19:59:33.212Z
non-fungible-yearn,NonFungible Yearn,32.19,84898.0,2665920.0,2021-10-12T17:22:00.140Z
wowswap,WOWswap,7.29,23981.0,2665118.0,2021-10-12T19:59:44.607Z
par-stablecoin,Parallel,1.18,698938.0,2648111.0,2021-10-12T19:26:19.671Z
yggdrash,Yggdrash,0.00039768,18682.91,2644134.0,2021-10-12T19:54:07.251Z
metaverse-nft-index,Metaverse NFT Index,2.92,3199.18,2634722.0,2021-10-12T18:36:47.547Z
digicol-token,DigiCol Token,0.04035067,5524.62,2633293.0,2021-10-12T19:57:32.451Z
sint-truidense-voetbalvereniging,SintTruidense Voetbalvereniging Fan Token,13.06,673842.0,2623811.0,2021-10-12T19:56:31.465Z
polylauncher,Polylauncher,0.131137,104888.0,2620712.0,2021-10-12T19:59:39.607Z
ethichub,EthicHub,0.556706,702.02,2613483.0,2021-10-12T13:47:31.060Z
darwinia-commitment-token,Darwinia Commitment Token,65.6,203269.0,2596059.0,2021-10-12T19:59:05.483Z
nftlootbox,NFTLootBox,111.8,48565.0,2573431.0,2021-10-12T19:52:08.276Z
fufu,Fufu,0.01382314,19464.39,2571917.0,2021-10-12T19:58:50.143Z
sumokoin,Sumokoin,0.061701,19775.22,2569766.0,2021-10-12T19:59:03.248Z
relevant,Relevant,1.78,4396.56,2565216.0,2021-10-12T19:48:52.598Z
chainswap,Chainswap,0.165639,371558.0,2563043.0,2021-10-12T19:56:10.584Z
spaceswap-milk2,Spaceswap MILK2,0.078374,57215.0,2561720.0,2021-10-12T19:59:13.417Z
ultrain,Ultrain,0.00902203,441228.0,2555575.0,2021-10-12T19:57:58.949Z
bcpay-fintech,BCPAY FinTech,0.056057,68450.0,2550576.0,2021-10-12T19:55:33.107Z
sapien,Sapien,0.00756306,1976.5,2549118.0,2021-10-12T12:46:04.482Z
creampye,Creampye,5.831e-09,314163.0,2546574.0,2021-10-12T19:57:31.529Z
serey-coin,Serey Coin,0.00245922,4.05,2542501.0,2021-10-12T04:45:44.919Z
merculet,Merculet,0.00054007,92953.0,2542496.0,2021-10-12T19:58:42.106Z
auric-network,Auric Network,0.03300895,141833.0,2528756.0,2021-10-12T19:57:28.075Z
yield-protocol,Yield Protocol,0.03534064,37466.0,2525047.0,2021-10-12T19:56:41.710Z
libra-credit,LibraToken,0.00373669,924708.0,2517686.0,2021-10-12T20:00:22.765Z
defidollar-dao,DefiDollar DAO,0.115121,327854.0,2517436.0,2021-10-12T19:56:02.426Z
grey-token,Grey Token,1.02e-06,52141.0,2511726.0,2021-10-12T19:57:43.910Z
crossswap,CrossSwap,0.124576,16515.09,2491513.0,2021-10-12T19:53:37.222Z
cardence,Cardence,0.110987,243386.0,2484710.0,2021-10-12T19:57:34.307Z
u-network,U Network,0.00035336,252604.0,2474400.0,2021-10-12T20:00:22.275Z
cornichon,Cornichon,0.131239,0.0,2472303.0,2021-10-11T01:04:03.819Z
givly-coin,GIV Token,0.00434495,899.4,2472053.0,2021-10-12T19:53:11.061Z
eddaswap,EDDASwap,608.63,102580.0,2464944.0,2021-10-12T19:37:32.076Z
investin,Investin,0.896265,489.27,2464730.0,2021-10-12T14:29:53.134Z
simple-token,OST,0.00355605,11145.95,2458632.0,2021-10-12T19:56:52.319Z
polkawar,PolkaWar,0.155522,1067624.0,2451591.0,2021-10-12T19:56:28.294Z
swapfolio,Swapfolio,0.087649,38327.0,2450675.0,2021-10-12T19:52:24.564Z
dacxi,Dacxi,0.00485375,109930.0,2437861.0,2021-10-12T19:59:06.818Z
shardus,Shardus,0.078501,39383.0,2437367.0,2021-10-12T19:58:06.686Z
bitball,Bitball,0.00197989,264182.0,2434231.0,2021-10-12T19:59:22.318Z
polkalokr,Polkalokr,0.101468,75822.0,2415939.0,2021-10-12T19:48:53.802Z
digitex-futures-exchange,Digitex Token,0.00282096,348457.0,2414632.0,2021-10-12T20:00:18.479Z
smartcredit-token,SmartCredit Token,1.77,19751.68,2409687.0,2021-10-12T20:00:08.047Z
vibe,VIBE,0.01286325,707.62,2407123.0,2021-10-12T18:09:00.419Z
polkarare,Polkarare,0.067269,289212.0,2390263.0,2021-10-12T19:56:00.240Z
baanx,Baanx,0.115595,91275.0,2387582.0,2021-10-12T19:56:01.732Z
ditto,Ditto,0.976268,79986.0,2382694.0,2021-10-12T19:32:46.095Z
goose-finance,Goose Finance,0.427796,85164.0,2379169.0,2021-10-12T19:56:47.578Z
megacryptopolis,MegaCryptoPolis,11.47,19613.18,2373389.0,2021-10-12T19:52:27.239Z
superlauncher,SuperLauncher,0.598816,23857.0,2366734.0,2021-10-12T19:40:36.781Z
octofi,OctoFi,6.67,14563.72,2352960.0,2021-10-12T19:49:34.039Z
quiverx,QuiverX,0.02572672,308234.0,2352845.0,2021-10-12T20:00:33.890Z
terablock,TeraBlock,0.03631649,55466.0,2352128.0,2021-10-12T19:58:11.950Z
shadows,Shadows,0.2458,118048.0,2348925.0,2021-10-12T19:57:34.295Z
the-rare-antiquities-token,The Rare Antiquities Token,0.00014622,32710.0,2340856.0,2021-10-12T19:30:42.035Z
pancake-bunny,Pancake Bunny,4.57,3235895.0,2334687.0,2021-10-12T19:59:52.880Z
somee-social,SoMeeSocial,0.02664713,5547.11,2324438.0,2021-10-12T19:57:56.103Z
compound-sai,cSAI,0.273766,0.0,2301125.0,2021-09-30T09:50:13.523Z
cryptonovae,Cryptonovae,0.058892,42773.0,2295135.0,2021-10-12T19:48:43.607Z
essentia,Essentia,0.00212399,154606.0,2289728.0,2021-10-12T19:59:38.301Z
tosdis,TosDis,41.98,110251.0,2281252.0,2021-10-12T19:59:48.824Z
hodl-token,HODL 20,9.527e-09,144278.0,2277484.0,2021-10-12T19:58:02.978Z
aga-rewards-2,AGA Rewards,142.07,11365.29,2269710.0,2021-10-12T19:56:19.571Z
surf-finance,SurfFinance,0.267932,54153.0,2259973.0,2021-10-12T19:59:42.077Z
polinate,Polinate,0.03367344,749909.0,2259137.0,2021-10-12T19:56:54.672Z
ridotto,Ridotto,0.354366,175719.0,2250240.0,2021-10-12T19:47:47.684Z
tendieswap,TendieSwap,0.419241,1552.76,2247867.0,2021-10-12T19:53:59.653Z
bitcoin-plus,Bitcoin Plus,13.19,102014.0,2240023.0,2021-10-12T20:01:09.316Z
based-gold,Based Gold,0.0251456,18847.85,2239143.0,2021-10-12T20:00:04.134Z
edenchain,Edenchain,0.00372658,50281.0,2233500.0,2021-10-12T19:58:04.417Z
dmm-governance,DMM Governance,0.0448015,870471.0,2232603.0,2021-10-12T19:58:30.022Z
find-your-developer,FYDcoin,0.00378531,9864.09,2232045.0,2021-10-12T19:56:20.268Z
advertise-coin,Advertise Coin,0.04948199,216.03,2226690.0,2021-09-15T04:00:14.517Z
geodb,GeoDB,0.060064,30976.0,2224514.0,2021-10-12T19:53:48.989Z
tiki-token,Tiki Token,0.00222395,12066.54,2223953.0,2021-10-12T19:58:52.223Z
vault,VAULT,5.96,934.4,2220835.0,2021-10-12T18:54:37.957Z
dopple-exchange-token,Dopple Exchange Token,0.03724098,10072.06,2220128.0,2021-10-12T20:00:48.654Z
suqa,SINOVATE,0.00279202,46603.0,2216555.0,2021-10-12T19:58:16.177Z
phore,Phore,0.087919,4773.86,2212593.0,2021-10-12T20:01:08.786Z
ucash,UCASH,0.00020912,0.00152687,2211622.0,2021-10-11T13:01:09.774Z
aitra,AITRA,0.443524,17.47,2208128.0,2021-10-12T19:59:31.876Z
nft-stars,NFT Stars,1.6,111729.0,2202705.0,2021-10-12T19:56:21.408Z
berry-data,Berry Data,0.767736,109034.0,2197597.0,2021-10-12T20:00:25.518Z
eurocoinpay,EurocoinToken,0.4367,50809.0,2195815.0,2021-10-12T19:50:55.665Z
signaturechain,SignatureChain,0.0028561,17563.49,2195003.0,2021-10-12T19:59:53.539Z
doki-doki-finance,Doki Doki,43.94,2056.56,2192482.0,2021-10-12T19:40:58.035Z
minikishu,MINIKISHU,4.38e-06,210677.0,2189781.0,2021-10-12T20:00:18.336Z
yieldwatch,Yieldwatch,0.221577,78114.0,2178009.0,2021-10-12T19:57:08.408Z
zero,Zero,0.205224,25584.0,2177647.0,2021-10-12T19:59:04.312Z
quark,Quark,0.00789453,105838.0,2176652.0,2021-10-12T19:58:35.835Z
keytango,keyTango,0.356233,708317.0,2172891.0,2021-10-12T19:57:30.569Z
upfiring,Upfiring,0.089387,3347.67,2145295.0,2021-10-12T19:19:21.122Z
tripio,Tripio,0.00079516,704554.0,2144961.0,2021-10-12T19:58:54.149Z
bitto-exchange,BITTO,0.220925,0.0,2138807.0,2021-10-12T11:18:33.633Z
zusd,ZUSD,0.998487,166017.0,2136519.0,2021-10-12T19:18:04.239Z
ethverse,Ethverse,0.194915,52918.0,2126484.0,2021-10-12T19:52:18.000Z
auctus,Auctus,0.059837,4506.13,2124462.0,2021-10-12T19:32:07.350Z
crd-network,CRD Network,0.00441145,4971.63,2123102.0,2021-10-12T14:58:50.612Z
peanut,Peanut,0.221402,215464.0,2116182.0,2021-10-12T19:58:12.629Z
inmediate,Direct Insurance Token,0.00441684,50.35,2096428.0,2021-10-12T14:24:19.565Z
flixxo,Flixxo,0.04072947,4191.46,2090386.0,2021-10-12T14:42:05.917Z
machix,Machi X,0.0065637,24292.0,2088442.0,2021-10-12T19:53:50.398Z
zclassic,Zclassic,0.224105,3754.26,2084631.0,2021-10-12T19:59:27.659Z
sashimi,Sashimi,0.0282535,113087.0,2077370.0,2021-10-12T19:58:31.866Z
rentible,Rentible,1.18,83665.0,2075653.0,2021-10-12T19:39:05.136Z
babydoge-coin-eth,BabyDoge ETH,5.197e-09,128874.0,2075178.0,2021-10-12T19:57:29.875Z
tradestars,TradeStars,0.152741,138235.0,2069433.0,2021-10-12T19:56:08.873Z
bondappetit-gov-token,BondAppetit Governance Token,0.189873,17996.38,2056307.0,2021-10-12T17:19:08.925Z
trollcoin,Trollcoin,0.00335239,48.29,2050833.0,2021-10-12T19:26:14.051Z
night-life-crypto,Night Life Crypto,1.3,38906.0,2043751.0,2021-10-12T19:41:34.751Z
origo,Origo,0.01236269,1320759.0,2037783.0,2021-10-12T20:00:22.206Z
blind-boxes,Blind Boxes,0.123471,358263.0,2036900.0,2021-10-12T19:58:07.213Z
fairgame,FairGame,0.00289106,2048617.0,2029768.0,2021-10-12T19:58:50.832Z
netbox-coin,Netbox Coin,0.02551652,181144.0,2019998.0,2021-10-12T19:56:17.188Z
portion,Portion,0.01203974,8782.67,2011820.0,2021-10-12T19:52:27.793Z
safemooncash,SafeMoonCash,2e-11,702.46,2008227.0,2021-10-12T19:28:00.451Z
adbank,adbank,0.00228356,27813.0,2007385.0,2021-10-12T19:58:35.020Z
kangal,Kangal,2.01e-05,51900.0,2006929.0,2021-10-12T19:57:38.044Z
renzec,renZEC,118.26,32340.0,2005371.0,2021-10-12T19:38:30.816Z
bobs_repair,Bobs Repair,0.00754806,7253.8,2001914.0,2021-10-12T19:52:06.956Z
proto-gold-fuel,Proto Gold Fuel,0.02950411,1586.92,1999964.0,2021-10-12T19:53:16.855Z
curecoin,Curecoin,0.078568,3293.91,1987348.0,2021-10-12T19:08:45.298Z
airight,aiRight,0.00834522,135992.0,1983692.0,2021-10-12T19:57:41.942Z
omni,Omni,3.2,82.46,1977997.0,2021-10-12T19:10:01.498Z
flits,Flits,0.407002,6891.89,1975207.0,2021-10-12T19:44:41.024Z
polyient-games-governance-token,Polyient Games Governance Token,113.88,121953.0,1975017.0,2021-10-12T19:58:27.347Z
evedo,Evedo,0.135863,1616967.0,1967816.0,2021-10-12T19:53:43.402Z
chads-vc,CHADS VC,0.04988365,0.0,1966474.0,2021-10-12T14:18:28.817Z
litex,LITEX,0.00143907,138303.0,1962771.0,2021-10-12T20:00:22.299Z
dextrust,Dextrust,0.057521,0.0,1960654.0,2021-10-12T18:15:38.157Z
bitscreener,BitScreener,0.01168652,1043.87,1960108.0,2021-10-12T19:57:30.528Z
wolfsafepoorpeople,WolfSafePoorPeople,1.27e-10,85860.0,1954861.0,2021-10-12T20:00:10.053Z
museum-of-crypto-art,Museum of Crypto Art,3.56,15976.57,1953734.0,2021-10-12T19:59:43.475Z
aluna,Aluna,0.054393,11082.24,1943449.0,2021-10-12T19:56:36.036Z
okcash,OKCash,0.02310274,424101.0,1937213.0,2021-10-12T19:59:32.812Z
nextexchange,NEXT,0.120051,599.32,1930406.0,2021-10-12T07:00:03.452Z
skull,Skull,0.23509,0.0,1925812.0,2021-10-12T01:29:00.570Z
golden-doge,Golden Doge,1.9e-11,65581.0,1912090.0,2021-10-12T19:53:26.838Z
fsw-token,Falconswap,0.04955507,90693.0,1911132.0,2021-10-12T19:58:28.675Z
rare,Rare,0.267588,24791.0,1897799.0,2021-10-12T19:49:05.980Z
yoloverse,YoloVerse,0.02112782,1024.05,1896661.0,2021-10-12T19:49:46.422Z
option-room,OptionRoom,0.151117,100912.0,1893434.0,2021-10-12T19:56:39.915Z
dimecoin,Dimecoin,3.36e-06,45.39,1884503.0,2021-10-12T19:56:18.866Z
less-network,Less Network,0.02429198,237981.0,1882628.0,2021-10-12T19:54:34.657Z
iridium,Iridium,0.081403,108224.0,1881277.0,2021-10-12T19:58:17.833Z
veil,VEIL,0.01732322,0.0,1873774.0,2021-10-12T19:58:14.227Z
crosswallet,CrossWallet,0.01494875,193552.0,1868593.0,2021-10-12T19:59:46.515Z
vericoin,VeriCoin,0.054607,8984.37,1868553.0,2021-10-12T19:08:45.825Z
based-money,Based Money,0.22672,174.98,1858894.0,2021-10-12T18:59:13.893Z
piedao-defi,PieDAO DEFI,4.26,22432.0,1852701.0,2021-10-12T07:44:53.583Z
bishares,BiShares,5.14,50653.0,1850802.0,2021-10-12T19:50:11.643Z
gridzone,GridZoneio,0.381574,10810.57,1846793.0,2021-10-12T13:05:51.589Z
xfinance,Xfinance,77.67,72452.0,1846357.0,2021-10-12T19:52:14.347Z
azuki,Azuki,0.08043,19083.9,1844625.0,2021-10-12T20:00:11.651Z
chi-gastoken-bsc,Chi Gastoken BSC,0.03853471,1721.15,1841790.0,2021-10-12T19:33:31.649Z
basis-cash,Basis Cash,0.03362313,122357.0,1839734.0,2021-10-12T19:59:11.230Z
arcona,Arcona,0.120817,1253.1,1834216.0,2021-10-12T19:38:32.559Z
axis-defi,Axis DeFi,0.251598,20688.0,1831677.0,2021-10-12T19:56:45.492Z
somee-social-old,SoMeeSocial OLD,0.0198216,110.13,1819540.0,2021-10-12T15:48:13.449Z
sola-token,SOLA Token,0.066997,59665.0,1819174.0,2021-10-12T19:49:40.073Z
earnbase,Earnbase,4.73,778.2,1811010.0,2021-10-12T13:38:08.968Z
blox-token,Blox Token,0.548431,30347.0,1805568.0,2021-10-12T19:59:21.944Z
bomb,BOMB,2.18,262624.0,1804942.0,2021-10-12T19:57:29.997Z
lixir-protocol,Lixir Finance,1.59,13318.99,1801458.0,2021-10-12T19:59:57.323Z
assy-index,ASSY Index,0.961127,0.0,1798230.0,2021-10-11T07:23:12.901Z
metaverse-miner,Metaverse Miner,1.92,25130.0,1795995.0,2021-10-12T19:42:15.339Z
dogey-inu,DogeyInu,4.419e-09,20542.0,1787868.0,2021-10-12T19:57:30.677Z
polytrade,Polytrade,0.484326,61565.0,1787580.0,2021-10-12T19:48:33.412Z
sparkpoint-fuel,SparkPoint Fuel,0.052788,385113.0,1784887.0,2021-10-12T19:56:59.969Z
dynamic-set-dollar,Dynamic Set Dollar,0.0132739,47329.0,1779552.0,2021-10-12T19:52:23.934Z
openswap,OpenSwap,0.067151,822061.0,1772791.0,2021-10-12T19:59:38.303Z
multiplier,Multiplier,0.01293197,238.17,1772551.0,2021-10-12T01:09:18.430Z
ethart,Items,4.58,39352.0,1772079.0,2021-10-12T19:58:30.266Z
rage-fan,RageFan,0.01954225,316508.0,1771931.0,2021-10-12T19:56:36.318Z
royale,Royale,0.081179,226853.0,1771222.0,2021-10-12T19:57:23.469Z
young-boys-fan-token,Young Boys Fan Token,1.76,91285.0,1766393.0,2021-10-12T19:56:30.424Z
crusaders-of-crypto,Crusaders of Crypto,1.97e-09,46218.0,1763315.0,2021-10-12T19:55:08.926Z
zelaapayae,ZelaaPayAE,0.00211367,105538.0,1757428.0,2021-10-12T19:52:11.048Z
squirrel-finance,Squirrel Finance,1.1,34498.0,1755770.0,2021-10-12T19:58:03.465Z
iteration-syndicate,Iteration Syndicate,37.17,3882.85,1754299.0,2021-10-12T18:22:24.112Z
amon,Amon,0.00237959,1463.79,1753357.0,2021-10-12T19:38:26.343Z
skrumble-network,Skrumble Network,0.00165953,77320.0,1750136.0,2021-10-12T19:57:52.649Z
rope-token,Rope Token,0.279145,98347.0,1747133.0,2021-10-12T19:58:47.964Z
canyacoin,CanYaCoin,0.054481,61.02,1746991.0,2021-10-12T19:48:54.292Z
otcbtc-token,OTCBTC Token,0.02431494,1894.39,1746103.0,2021-10-12T19:57:11.675Z
bittube,BitTube,0.00533268,7812.55,1732405.0,2021-10-12T19:59:26.025Z
waultswap-polygon,WaultSwap Polygon,0.00023668,185748.0,1729241.0,2021-10-12T19:55:57.969Z
momento,Momento,2.9e-06,43420.0,1725375.0,2021-10-12T19:59:23.488Z
phoenix-token,Phoenix Token,0.04597879,225576.0,1720938.0,2021-10-12T19:59:32.907Z
united-emirate-decentralized-coin,United Emirate Decentralized Coin,0.099228,826170.0,1718450.0,2021-10-12T19:58:51.945Z
lepricon,Lepricon,0.00667924,6748.71,1717541.0,2021-10-12T19:37:07.778Z
disbalancer,disBalancer,0.463889,76803.0,1716449.0,2021-10-12T19:59:14.298Z
holy-trinity,Holy Trinity,24.39,26715.0,1715551.0,2021-10-12T19:58:56.634Z
beekan,BeeKan  Beenews,0.00043762,60372.0,1710471.0,2021-10-12T19:57:51.594Z
unifarm,UniFarm,0.03214186,449.36,1709393.0,2021-10-12T19:58:59.732Z
merge,Merge,0.02399329,282.33,1700253.0,2021-10-12T19:57:26.685Z
relite-finance,Relite Finance,0.04092394,23798.0,1698344.0,2021-10-12T17:32:49.068Z
wrapped-dgld,WrappedDGLD,173.11,60598.0,1696633.0,2021-10-12T19:50:19.024Z
ysl-io,YSLIO,9.0,9895.03,1693729.0,2021-10-12T19:23:22.880Z
energy-ledger,Energy Ledger,0.01254899,169706.0,1690980.0,2021-10-12T19:12:17.810Z
shield-finance,Shield Finance,0.00467971,2028.41,1672392.0,2021-10-12T17:48:52.557Z
piplcoin,PiplCoin,0.00390389,0.234234,1670342.0,2021-10-12T18:54:37.795Z
eosdac,eosDAC,0.00172078,8195.28,1658851.0,2021-10-12T19:59:12.064Z
binapet,Binapet,0.051491,77090.0,1655896.0,2021-10-12T19:59:15.412Z
perth-mint-gold-token,Perth Mint Gold Token,1776.04,16300.67,1655544.0,2021-10-12T11:53:34.776Z
endor,Endor Protocol Token,0.00254086,61110.0,1655244.0,2021-10-12T20:00:03.061Z
ubex,Ubex,0.00052322,949877.0,1655122.0,2021-10-12T19:56:58.938Z
gamyfi-token,GamyFi Token,0.927581,382666.0,1654818.0,2021-10-12T19:58:05.048Z
payrue,Propel,0.00035252,6323.96,1648862.0,2021-10-12T19:44:15.334Z
kulupu,Kulupu,0.03665056,123035.0,1648702.0,2021-10-12T19:57:49.041Z
scifi-index,SCIFI Index,2.67,3267.64,1646810.0,2021-10-12T19:57:04.825Z
hollygold,HollyGold,0.330829,119509.0,1642498.0,2021-10-12T19:59:16.723Z
2gether-2,2gether,0.02189477,2154.44,1642112.0,2021-10-12T14:55:11.876Z
dune,Dune,0.00357864,250.68,1639800.0,2021-10-01T07:38:27.785Z
nolimitcoin,NoLimitCoin,0.00378716,4564.69,1639509.0,2021-10-12T19:15:11.569Z
katalyo,Katalyo,0.125423,95405.0,1636460.0,2021-10-12T19:56:06.719Z
exrt-network,EXRT Network,0.00371275,1281.4,1633028.0,2021-10-12T02:21:17.986Z
patientory,Patientory,0.01934192,55064.0,1629306.0,2021-10-12T19:53:17.063Z
chainium,WeOwn,0.01134162,93171.0,1628414.0,2021-10-12T19:51:29.451Z
skyrim-finance,Skyrim Finance,0.080118,5784.97,1626400.0,2021-10-12T19:45:45.564Z
sphere,Sphere,0.129792,185.52,1625436.0,2021-10-12T20:00:02.921Z
subme,Subme,0.01055885,87760.0,1625376.0,2021-10-12T19:59:10.956Z
usechain,Usechain,0.00037218,257.12,1624556.0,2021-10-12T18:59:12.770Z
scry-info,Scryinfo,0.00366639,1838.06,1613421.0,2021-10-12T19:44:59.445Z
proxy,Proxy,3.26,61465.0,1607353.0,2021-10-12T19:51:28.875Z
daps-token,DAPS Coin,2.64e-05,103660.0,1602620.0,2021-10-12T19:57:26.957Z
flurry,Flurry Finance,0.00680642,120309.0,1600645.0,2021-10-12T19:56:46.589Z
decubate,Decubate,0.03760084,51578.0,1590611.0,2021-10-12T19:53:42.923Z
humaniq,Humaniq,0.00842796,45488.0,1586320.0,2021-10-12T19:52:12.006Z
atromg8,ATROMG8,0.03769289,117433.0,1583102.0,2021-10-12T19:56:58.754Z
earnx,EarnX,3.4669e-07,5712.0,1582308.0,2021-10-12T19:52:14.249Z
basketcoin,BasketCoin,0.09934,48034.0,1578635.0,2021-10-12T19:57:41.338Z
monetaryunit,MonetaryUnit,0.00669723,814.13,1575351.0,2021-10-12T18:53:29.494Z
chartex,ChartEx,0.01921274,6252.48,1574947.0,2021-10-12T18:26:38.307Z
remme,Remme,0.00167178,86172.0,1564678.0,2021-10-12T19:56:55.807Z
bitcoinvend,BitcoinVend,0.03978779,202935.0,1563949.0,2021-10-12T20:00:30.798Z
almace-shards,Almace Shards,156.06,503.38,1560567.0,2021-10-12T10:59:54.436Z
parachute,Parachute,0.00245015,165677.0,1554607.0,2021-10-12T19:59:31.202Z
xaurum,Xaurum,0.0218352,36354.0,1554363.0,2021-10-12T18:41:30.391Z
elon-doge-token,ElonDoge Token,2.733e-09,3079.56,1554298.0,2021-10-12T19:43:55.033Z
depth-token,Depth Token,0.00471407,102656.0,1549546.0,2021-10-12T19:57:45.923Z
dino-exchange,Dino Exchange,0.202531,70875.0,1538865.0,2021-10-12T19:59:06.534Z
x8-project,X8X Token,0.01981601,2723.69,1537437.0,2021-10-12T19:39:07.741Z
spice-finance,SPICE,0.266933,3211.51,1536677.0,2021-10-12T12:55:22.368Z
vid,Vid,0.059986,0.0,1535527.0,2021-10-12T15:13:48.620Z
pear,Pear,0.132763,69020.0,1531453.0,2021-10-12T19:54:30.364Z
fanstime,FansTime,0.0002392,267023.0,1527522.0,2021-10-12T19:57:53.048Z
happycoin,HappyCoin,2.49e-09,6941.77,1522712.0,2021-10-12T19:58:05.353Z
nyan-v2,Nyan V2,53.99,28698.0,1517764.0,2021-10-12T18:40:38.551Z
adadex-tools,Adadex Tools,0.01932497,1281712.0,1515126.0,2021-10-12T19:57:11.800Z
tokpie,TOKPIE,0.01918555,89660.0,1514795.0,2021-10-12T19:57:33.346Z
2key,2keynetwork,0.01988502,10429.0,1513918.0,2021-10-12T19:57:23.188Z
neurochain,NeuroChain,0.00357667,10749.37,1513894.0,2021-10-12T19:57:52.827Z
carbon-gems,Carbon GEMS,0.00419489,2801.49,1513875.0,2021-10-12T19:39:19.016Z
axia,Axia,2.4,278374.0,1513727.0,2021-10-12T19:57:04.032Z
smileycoin,Smileycoin,4.497e-05,159.43,1504402.0,2021-10-12T19:57:01.476Z
tidex-token,Tidex Token,0.150411,10.03,1504114.0,2021-10-07T23:01:28.342Z
digital-reserve-currency,Digital Reserve Currency,0.00150037,8236.32,1500372.0,2021-10-12T19:38:27.326Z
bankroll-network,Bankroll Network,0.07139,262.53,1499143.0,2021-10-12T17:57:07.501Z
vox-finance,VoxFinance,53.66,1161301.0,1492917.0,2021-10-12T19:57:26.924Z
playcent,Playcent,0.067089,56010.0,1491812.0,2021-10-12T19:59:12.576Z
alpaca,Alpaca City,0.136723,80091.0,1491167.0,2021-10-12T19:55:47.768Z
topinvestmentcoin,TICOEX Token Formerly TopInvestmentCoin,0.060782,1.86,1488265.0,2021-09-12T13:22:12.704Z
afen-blockchain,AFEN Blockchain,0.01005177,587830.0,1486790.0,2021-10-12T19:57:21.422Z
nabox,Nabox,1.172e-05,81216.0,1484763.0,2021-10-12T19:53:25.102Z
macaronswap,MacaronSwap,4.06,149751.0,1483374.0,2021-10-12T19:56:44.683Z
cnn,Content Neutrality Network,2.408e-05,120557.0,1483284.0,2021-10-12T20:00:15.053Z
memetic,Memetic,0.03627687,1393.9,1483035.0,2021-10-12T19:19:42.248Z
aspire,Aspire,0.01215359,1563.92,1480027.0,2021-10-12T19:57:04.762Z
zippie,Zippie,0.00364192,2626.08,1474106.0,2021-10-11T23:03:42.697Z
collateral-pay,Collateral Pay,0.214581,3150.45,1473443.0,2021-10-12T18:37:09.677Z
ultralpha,UltrAlpha,0.04823509,171.09,1471583.0,2021-10-12T20:00:53.539Z
yfbitcoin,YFBitcoin,134.95,18057.65,1469701.0,2021-10-12T15:48:46.527Z
ethbox-token,Ethbox Token,0.055879,11184.12,1469263.0,2021-10-12T19:02:20.415Z
bright-union,Bright Union,0.171159,86760.0,1466011.0,2021-10-12T19:56:07.249Z
cryptex,CryptEx,17.02,2972.37,1446485.0,2021-10-12T19:51:56.765Z
webchain,MintMecom Coin,0.00782128,6107.67,1444556.0,2021-10-12T19:30:33.757Z
moar,Moar Finance,0.391896,79708.0,1443875.0,2021-10-12T19:59:34.239Z
lever-network,Lever Network,0.1252,7011.02,1434625.0,2021-10-12T19:53:15.112Z
aidcoin,AidCoin,0.02612201,2.61,1432428.0,2021-10-11T23:00:49.578Z
algovest,AlgoVest,0.318613,28111.0,1429977.0,2021-10-12T19:52:03.497Z
papel,Papel Token,2.5571e-08,10224.19,1429892.0,2021-10-12T19:53:37.373Z
steakbank-finance,SteakBank Finance,0.00186661,5654.27,1428485.0,2021-10-12T18:14:54.603Z
zen-protocol,Zen Protocol,0.03487114,9993.86,1427394.0,2021-08-29T03:30:09.266Z
hashgard,Hashgard,0.00014072,107002.0,1419348.0,2021-10-12T19:58:04.540Z
bintex-futures,Bintex Futures,0.984633,234778.0,1414406.0,2021-10-12T16:24:59.347Z
crown,Crown,0.04996318,18322.2,1411537.0,2021-10-12T20:00:06.033Z
nix-platform,NIX,0.02864643,31983.0,1410506.0,2021-10-12T17:52:12.719Z
karbo,Karbo,0.152867,1456.95,1410235.0,2021-10-12T19:58:17.652Z
kittenfinance,KittenFinance,37.23,1854.51,1408783.0,2021-10-12T18:56:56.322Z
daoventures,DAOventures,0.18963,7234.42,1406124.0,2021-10-12T19:56:01.297Z
cryptobulls-token,Cryptobulls Token,1.4039e-08,8127.16,1403895.0,2021-10-12T18:41:02.742Z
charg-coin,Charg Coin,0.287001,28.7,1401306.0,2021-10-11T22:05:36.238Z
landshare,Landshare,2.76,166487.0,1398908.0,2021-10-12T19:55:39.490Z
e-sport-betting-coin,ESBC,0.04537445,29883.0,1397854.0,2021-10-12T19:58:14.903Z
stobox-token,Stobox Token,0.03813046,169434.0,1395988.0,2021-10-12T19:56:43.459Z
